sex,height,leg,chest,waist,hip,weight,age,arm,shoulder
2,148,67.4,27.6,25.7,31,48.5,68,51.2,33.3
2,162.8,71.3,30.3,29.4,35.4,67,40,52.7,38
2,162.1,73.9,27.6,26.4,33,57.6,39,56.1,36
2,154.2,68,26.5,24.4,33.2,56.8,30,53,34
2,156.2,69.4,29,26.9,34,53.6,57,54,34.4
2,164.7,77.4,27.5,26,34.2,57.8,25,60.5,38.4
2,156,71.1,30.4,29.5,33.4,65.4,49,55.1,38.2
2,152,69.1,25.5,23.9,29.5,45.5,44,51,32.5
2,156,70.8,30.1,29.9,31.1,62.9,56,55.5,36
2,151.9,66.5,25.5,24.4,31.6,49.6,44,51.2,32.4
2,163.8,76.5,28.3,31,32,76.1,25,57,35.2
2,152.5,68,29.4,28.5,31.2,56,52,53,35.6
2,141.6,65.5,27.4,27.7,31.2,49.5,69,52.5,34.9
2,161.9,73.9,27.5,25.4,33.4,54.7,57,56,35.6
2,155.4,69.1,27.8,25.5,31.3,52.1,37,54.5,35.1
2,157.4,68.7,28.7,30.6,36.5,69.6,34,55.7,35.8
2,161.2,71.9,29.6,28.9,34.6,68.1,42,54,33.9
2,164,75.6,28.6,24.4,33.9,59.5,17,59.1,37.6
2,161.7,75.5,29.5,28.1,34.3,59.6,32,56.4,37.2
2,165.2,73.5,29.3,26.1,35.3,63.6,37,59.2,37
2,153,67.4,29,28.8,31.7,60,45,51.5,37
2,159,69.7,25.7,21.9,32,48.1,20,53.1,36.8
2,155.6,72.9,26.5,25.4,33.3,53,20,56.2,35.4
2,156.2,66,30.3,30.2,35.2,70,21,52.7,38.3
2,149.6,68.8,26.5,24.5,33.5,50,38,51.5,34
2,149.5,69,27.8,26.1,32.5,54.8,47,54.5,32.9
2,157.1,72.5,27.7,28.6,33.5,56,54,57.2,35.8
2,158.5,71.4,27,26.9,38.8,61.2,22,54,37
2,157,73.2,27,27.8,32.8,55.6,51,55.1,34.4
2,160,68.8,28.5,27.7,33.7,62.6,43,53,36.9
2,156.2,69.4,28.5,29.2,33.8,60.9,66,56,34
2,159.9,69.7,29.6,27.2,32.5,61.9,35,55,35.9
2,149,66.6,26.2,25,32.4,47.8,45,54,33.2
2,148,62.7,26.4,25.9,33.6,56.3,18,53,33
2,161.9,75,26.9,23.6,32,50.8,33,59.1,37.2
2,159,70.3,31.4,32.3,35,79.7,42,56,37
2,147.2,65.9,26.2,27.7,31.6,52,58,52.3,34.7
2,154.6,69.7,28.8,26.1,32.8,56,55,52.5,36.8
2,160.2,68.5,27.1,26.4,33.5,59.6,27,55.1,35.8
2,162.7,71,28.4,25.1,35.4,58.8,23,56,36.7
2,162,69.1,30.8,33,36.2,88.2,42,54.5,39.3
2,153.6,67.1,28.8,28.2,32.1,63.2,42,51.9,35.6
2,150.8,69,30,30.5,31.4,58.7,65,52,36.5
2,149.5,64,26.5,25.8,32.9,55.1,39,53,35.6
2,152.2,69.2,27.2,26,34.5,52.9,37,56,34.1
2,149.2,67.7,29,28.8,32.3,57.3,58,54.5,36.8
2,153.8,67.4,28.6,27.2,33,61.6,63,55,37.5
2,150.5,64.2,32.5,36.1,36.2,84.3,43,54,37.3
2,153.8,67.7,27.5,26.8,32,57.8,35,51.5,34.9
2,147,63.8,30.2,29,31.9,61.3,51,53.2,37.4
2,155,68.4,28.2,31.7,34.7,72,54,55.7,35.1
2,148.4,67.7,27.5,26.9,31.9,52.3,60,54,33.4
2,152.1,67.9,27.1,24.6,31.2,49.1,54,52.1,35.4
2,162.5,70.5,29,26.6,33.3,63.5,54,54.4,36.3
2,156.2,72.8,31.9,31.6,31.4,69.5,41,56,37.4
2,161,75.1,29.5,31.6,35.2,70.3,36,59.1,37.3
2,151.2,67.1,27.5,28.6,33.5,62.5,52,52,34
2,154.2,68.4,27,27.6,32.3,52.9,54,53.1,33.9
2,139.4,61.4,30.8,29.8,30.8,59.2,62,49.5,31.8
2,160.6,70.9,31.3,32.2,34.6,81.8,40,58,39
2,147.6,65.7,29.1,31.3,33.3,63.6,51,53.9,34.9
2,154.1,71.9,27.2,28.1,31.7,52,52,56,35.6
2,160.2,76.4,29.8,31.2,35.6,64.3,53,58,38.1
2,162.9,77.3,29.5,27.1,35.2,61.6,29,59.5,38.2
2,159.6,75.2,28.4,26.8,35.2,59.8,19,58.5,37
2,153,68.6,30,29.5,31.7,62.8,60,55,38
2,171,78.1,31,29.2,35.4,70,42,58.5,38.5
2,160,70.1,27.5,25,33.5,56.2,44,54.2,35.5
2,147.7,66.7,28.8,28.7,30.2,54.2,61,50,34.3
2,156.2,70.6,30.5,31.2,35,66.1,44,57,38.2
2,151.1,69.3,30.2,32,34,66.8,55,56.5,35.1
2,160,72.2,26.3,25.2,32.4,53.3,37,56,34.2
2,155.6,67.2,27.4,26.3,32.4,61.2,36,51.5,34.6
2,160.9,72.7,26.6,26.8,34.7,63.9,18,58,34.5
2,162,74.9,28.4,27.7,34.5,60,60,59.1,37.3
2,165.7,74.5,31.3,36,35.5,93.9,28,58,36.7
2,158.2,69.7,29.2,27.8,33,63.3,44,56,36.6
2,164.7,74.5,26.7,21.9,32.6,53.3,21,58.1,37.3
2,156.7,70.5,29.1,29.6,33.1,63.6,40,53.2,36.4
2,148.8,69.7,28,24.9,30.6,45.7,56,54.6,33.8
2,158.5,70,28.5,26.1,33.9,59.5,44,55.1,35.3
2,156.7,70,32.8,32.4,34.3,77.9,48,53,37.9
2,161.5,72.7,26.7,27.2,32.6,59.2,46,54.9,34.1
2,156.2,74.1,26.5,23.9,30.3,48.3,52,55.5,34.2
2,151.8,68.4,31.5,34.8,34,67.9,68,54.5,36.9
2,148.5,65.9,26.5,26.6,32,52.6,58,51.5,32.6
2,156.5,70.5,30,28.4,31.3,59.4,42,54.9,34.1
2,152.5,69,24.7,23.1,29.1,47.7,41,49.5,32.7
2,155,69.2,30,28.2,31.1,61.5,55,54.7,36.5
2,144.8,63.9,28.9,26.4,30.7,50.2,60,53,33.4
2,150.7,69.3,30.5,31.7,34.5,66.4,60,53.5,35.4
2,147.2,63.6,27.5,29,31.2,56,53,53,35.9
2,155.8,71,25.9,24.4,32.6,50.3,41,55.4,33.7
2,161.8,72,33.5,32,38.1,79.8,19,59.2,37.6
2,153.9,68.4,26.4,25.2,31.7,47.4,45,53,34
2,160.2,72.5,25.1,23.7,33.8,54.6,20,54.5,34.4
2,149.5,67.2,26.5,26,31.6,49.7,54,52,30.7
2,151.6,67.6,28.4,30.1,32.7,61.1,63,52.2,34.5
2,159.5,72.6,29.9,31.4,34,68.8,61,59,36.5
2,161.8,72,26.6,25.9,33,55.5,28,56.2,35.1
2,158.5,69.7,29.5,30.4,33.3,65.9,38,54.5,36
2,148,65.2,27.7,31,29.6,57.2,58,50.5,33.4
2,146.2,64.4,24.6,24.5,30,45.5,66,49.5,32.8
2,164.5,71.3,28,29.3,33.8,60.7,35,53.5,36.2
2,149.7,66.2,27.7,27.7,32.6,53.1,44,51,34.7
2,149.2,65.2,27.8,28.2,32.6,56.9,44,50,35.3
2,147.3,66.2,27,29.4,33.1,55.1,63,53.2,33.5
2,162.1,74.7,28.6,31,34.2,71.3,18,59,35.5
2,164.6,75,27.5,25.4,33.2,52.5,18,55.5,36.5
2,157,72,25.8,23.1,31.2,43.7,18,52.5,35.2
2,156.7,71,30,27.8,34.4,57.4,18,55.5,37
2,153,69.6,30.8,33.7,35.6,71.3,18,55.4,35.7
2,156.8,70,27.8,23.9,32.5,59.6,18,55,37.3
2,151.9,69.4,27,26.6,32.5,46.8,57,51.5,33.9
2,163.9,72.6,27.2,25.8,34.4,56.4,20,55,35.2
2,151.9,69,29.5,32.1,33.3,67,63,54.5,34.2
2,150.9,66.7,28.8,27.6,31.3,53.1,48,52.1,36.6
2,147,65.8,24.6,22.1,29.7,40.3,52,48.5,32.6
2,151.9,64.7,32.3,40.8,39.9,89.6,30,55.5,36.2
2,150.9,68.9,27.1,29.6,32.1,66.9,40,53,34.2
2,155.2,67.7,25,22.7,33.4,49.9,33,53.2,34.5
2,156.9,71.8,28.2,29.5,33.4,66.3,35,55,34.2
2,163.5,74.9,26.1,26.9,32.2,57.2,47,59,33.4
2,158.8,71.3,29.6,31.2,35.7,72.6,36,55,35.8
2,158.2,73,25,23.6,33.4,52.5,26,53.5,34.3
2,154,68.4,27.4,27.4,33.3,62.3,54,51.5,35.3
2,158,71.6,27.7,27.4,31.9,54.4,51,52.5,34.8
2,152.6,68.9,31.1,32.8,36.1,70.7,54,56,34.7
2,150.5,69,27.5,26.6,30.2,50.1,52,52.5,34.7
2,151,67.4,26.2,29.5,32.3,55.7,49,51,35.5
2,153.5,70,29.8,30.8,33.7,66.1,44,52,35.9
2,153,69.7,30.3,32.3,33.7,72.6,47,54.5,37.7
2,160,71.3,28.1,25,33,59.5,19,56.5,36.9
2,156.7,69.2,28.3,29.4,33,62.3,67,53.2,37.3
2,153.1,67.9,31,31.1,33.7,66.5,65,52.2,39.1
2,151.8,67.9,30.4,31.2,33.4,64.3,41,53.5,37.7
2,158.1,70.4,28.1,27.7,34,60.5,64,55.1,36.3
2,147.5,66.4,27.4,26.9,32.4,53.6,46,51.7,34.9
2,158.8,72.4,28.6,29.3,31.8,63.5,47,56.1,36.8
2,162.5,74.9,28.9,26.7,32.6,61.6,20,55.5,37.5
2,165,74.5,28.7,25.8,34,58.4,20,56.5,37.6
2,151.5,66.7,30.9,39.8,38.8,94.8,33,52.1,36
2,154.5,69.7,29.4,30.6,34.8,65.5,23,54.3,35.2
2,165.5,75.7,27.7,23.8,33,51.1,18,56,37.2
2,158.3,73.1,28.6,25.9,34.5,56.5,18,55.5,38
2,157,71.4,28.9,30.7,34.4,64.5,67,55,35.2
2,149.2,68.1,26.4,26.7,31.2,50.9,67,50.1,32.6
2,148.6,69.3,28.4,28.1,32.1,53.8,63,54.5,33.8
2,159.1,71.7,26.5,28.1,35.5,60.8,22,53.5,35
2,146.6,67.5,26.2,25.3,33.5,48.2,65,50.1,35.8
2,156.5,70.2,28.7,30,33.8,64.4,33,54.6,37.4
2,166.7,73.4,28.3,27.3,36,64.4,43,57,36.1
2,156.2,69.9,26.8,29,33,60.4,47,52,37.4
2,153.4,70.9,25,23.3,31.4,47.6,19,53,33.8
2,158.9,70.5,28.3,24.6,32.8,56.7,19,53.5,36.1
2,159.5,72.6,26.2,26.5,34.1,63.1,17,56.5,38
2,153.4,68.5,26.4,28.6,33,58.2,61,51.2,34.4
2,161.4,74.1,28.3,27.5,33.3,54.7,47,53.5,35.8
2,158,74.7,28,29.9,32.7,61.7,35,54.5,36.8
2,159.6,72.1,27.6,27.5,33,59,47,55.5,37.4
2,156.6,69.9,26.8,27.1,30.5,58.6,40,50,34.1
2,158.5,72.4,25.4,22.8,31.9,48.4,16,53,33.8
2,154.5,68.1,26.6,24.1,31.2,47.7,16,53.1,34.5
2,157.2,71,26,28.9,32.9,56,33,51,34.9
2,161.9,71.5,28.8,29,34.1,61.4,42,53.1,36
2,152.6,68.1,31.6,30.5,34.9,65.4,65,53,36
2,155.2,70.7,27.7,28.3,31.9,60.3,61,54.1,35
2,146.3,64.6,27.2,29.3,31.3,54.5,63,49.9,34.2
2,147.8,64.6,29.7,29.5,32.5,60.8,65,50.5,32.8
2,149.8,66.5,29.8,29.1,32,60.4,66,53.2,37
2,154.6,67.4,31,33.4,35,73.3,64,52.5,34.8
2,144.2,63.8,25.5,27.5,30.2,49.9,63,50,32.8
2,149.4,67.6,27,28.1,33.5,58.5,61,53,35.4
2,157.2,69.9,26.2,26,32.2,54,27,54.5,34
2,154.7,68.6,28.8,30,34.7,60.3,32,54.1,34.7
2,152.4,70,26.7,25.9,32.1,48.6,66,54.1,33.7
2,155,67.7,26.9,23.3,32.1,47.8,32,51,34.4
2,165.8,76.2,28.5,26.2,35.3,69.4,21,58.5,38.5
2,159,71.2,28.9,27.4,33.9,60.3,21,53.6,37.6
2,150.3,67.4,26.1,28.9,32.8,49.3,69,53.6,32.9
2,152.8,67.5,27.7,28.2,33.9,60,59,52,36.3
2,151,67,27.8,28.6,33.4,65.3,62,52.2,35.6
2,156.9,68.8,27.5,27,34.2,57.9,37,53.2,36.6
2,162.2,75.6,26.7,24.8,32.9,49.4,39,52.5,35.6
2,150.3,68,27.2,28.4,31.9,57,65,50.2,36.7
2,149.2,65.6,26.5,24.9,32.6,51,48,50.5,33.2
2,153.9,70.2,28.5,27.7,35.7,61.8,49,53,37
2,152,66.8,28,27.3,36.2,60.9,21,52.1,36.7
2,158,70,26,21.4,31.2,46.4,22,52.4,34.1
2,163.5,77.4,27.1,23.5,32.4,52.5,19,55.1,35.6
2,150.5,67.2,25.3,22.4,31.2,46.7,18,52,33.6
2,161,76.3,25.7,25.3,32.1,52.9,18,54.5,35.3
2,164.5,72.8,28,23,32.3,55.6,18,57.1,37.8
2,154,66.6,26.6,26.5,33,58.4,27,51.2,34.1
2,150.3,64.7,30.4,30.9,35.6,75,31,51,37.3
2,151.6,67.4,28.3,27.8,33.9,59.6,48,51.7,31.1
2,151.4,64.6,27,25.2,32.7,51,46,50.8,34.4
2,151.2,69.2,26.5,27.4,32.8,51.5,25,52.5,32.9
2,147.2,64.8,25.7,25.2,32.1,47.5,37,50.5,34.7
2,151.5,65,29.3,27,36,60,43,50.2,36.1
2,151.7,69,27,23,32.4,47.5,21,52.1,34.6
2,160,74.2,25.7,26.3,33.5,56.5,21,55.8,33.6
2,155.7,69.2,26.5,22.5,33.2,47.8,35,53.5,33.6
2,160.2,73.9,27.7,26.7,35.2,57.4,27,57,35.8
2,157.2,72.9,26.7,29.1,32.8,58.8,39,55,33.6
2,156.7,70.7,28.8,27.9,35.4,62.2,68,55,35.2
2,150,67.2,26.5,26.4,31.9,53.3,67,51.5,31.1
2,158,71,27.7,28.1,31,58.6,62,56.2,34.6
2,163.5,74.5,26.6,24.5,31.3,51.1,23,54.2,34.3
2,164.5,75.6,28.4,25,35.8,59.5,42,55.1,36.9
2,170,74.7,31.1,29.6,35.9,72.7,45,58.1,36.9
2,152.2,71.5,25.2,22.4,31.2,45.8,43,53,34.2
2,167.7,73.9,31.5,31.9,36.2,78.3,37,53.5,39.2
2,156.5,70.1,27.9,26.7,32.1,54.2,41,53,35.5
2,162,74.3,29.4,30,36.2,65.1,34,57.6,38
2,162.7,75.7,27.8,26.4,32.9,56.7,21,54,37.4
2,163.8,74.5,26,22.9,32.5,46.3,18,56,37.5
2,158.5,71,25.7,22,30.8,43.8,18,52.5,34.9
2,158.5,72,26.4,24.2,32.2,51.4,16,56.5,35.1
2,168,75.2,30,26.7,36.2,59.2,28,56.5,39
2,162.4,73.5,27.6,24.3,32.6,54.6,48,55,37.2
2,171,81.8,24.4,21.2,30.8,46,16,59.7,36.1
2,157.4,72.5,24.1,25.5,32.5,57,18,55.1,35.8
2,156.5,70.7,26.2,22.6,31.4,48.6,18,51.6,35
2,156.1,69.9,25.5,23.6,31.8,45,20,53,33.8
2,159.5,73.4,27.3,26.1,32.4,57.2,44,53.5,36.8
2,154.8,70.7,26.7,23.5,34,52.4,40,52,34.2
2,158.5,70.5,30.1,29.3,34.4,67.8,47,54.2,37.6
2,159.1,73,27.7,27.2,34.6,60.9,34,55,37
2,157.7,72.9,28.9,27.1,35.8,62.1,38,51,35.1
2,158,68.9,27.5,25.1,32.8,52.9,38,53.1,34.5
2,155.2,69.5,26.6,26,33.1,50.4,34,52.5,34.5
2,150.4,68.2,25.7,25.5,30.7,49.1,42,52.1,32.8
2,158.9,72,25.5,22.9,30.4,45.4,43,51.5,34.1
2,153.7,68.5,26,22.2,30.5,41.7,33,50.1,32.9
2,150,66,27.3,26.7,32.5,51.3,62,52,35.6
2,160.4,73,30.9,27.1,33.2,62.2,46,55.5,37.8
2,153.1,70.2,26.8,27,31.5,48.9,45,53.1,34
2,154.5,68.6,26.7,25.9,32.5,55.9,35,53.5,33.7
2,158.5,72,28.8,29.6,34.8,65.7,47,55.4,35.1
2,152.3,68,26.4,25.6,34.1,50.7,48,52.5,34
2,149,64.4,27.3,26.1,31.5,54.5,45,47.2,33.5
2,155.5,69,26,24.5,32,50.9,21,52,32.7
2,152.5,67.4,30,31,33.8,64.8,58,51.1,35
2,157.3,67.7,29.5,31,32.7,65.1,64,53.5,35.5
2,151.7,64.8,25.3,25.7,30.5,48.8,66,51,33.9
2,158,69.5,33.2,37.7,35.4,87.7,38,52,35.9
2,163.5,76,26.5,25.3,32.1,52.8,39,54.2,34.9
2,158.6,70.9,27.1,29.8,34.9,63,20,53.5,35.3
2,162.5,74.6,27.9,24.2,34.7,55.1,23,56,35.4
2,160.1,74.7,27.6,27,33.9,59.1,50,56.5,35.7
2,156.2,69.9,26.9,25.1,34.1,51.3,36,53.5,35.1
2,148.4,67,26,25.4,30.2,47.8,40,50.1,34.2
2,147.6,65.6,25.6,24,29.4,47.4,40,50.2,33.7
2,164.9,74.9,27.6,26.1,33.2,54.8,34,55.1,35.7
2,153.9,66.4,29.2,29.3,34.7,69.2,49,51.3,35.7
2,154,68.5,28,26,34.1,53.8,41,52.7,35.6
2,153.5,70.2,25.1,22.9,25.7,43.1,23,53.1,33.5
2,160,72,27.3,27.7,32.4,56.3,49,53.2,34.7
2,163,75.6,27.2,24.4,33.5,51.2,21,55.5,37.6
2,155.7,69.5,28,25.2,33.7,55.9,46,51.5,36.2
2,156.8,71.1,27.9,24.9,32.6,51.9,48,53,36.1
2,146.1,63.3,24.9,21.5,30.6,42.4,17,47.2,33.3
2,151,65.6,27.1,27.7,32.5,55,52,50.5,35
2,162.1,70.3,26.4,26.1,33.4,55.5,38,54.5,35.4
2,153.1,69.1,29.9,30.9,33.1,61.3,60,52.9,35.3
2,166.9,75.7,28.5,25.8,34.5,59.4,54,54.6,37.5
2,155,70,28.8,30.2,33.7,61.2,63,53.1,33.6
2,159.4,72.3,26.9,27.7,33.4,58.4,53,53.1,35.1
2,145.5,63.9,28.5,27.1,30.4,53.3,22,50.5,35.4
2,153.9,66.6,27.3,23.2,31.5,50.3,22,52.1,36.6
2,151.2,67.1,28.7,28.8,35.2,60.2,23,53,35.5
2,153.1,69.2,31.2,31.1,33.7,65.4,49,54,37.3
2,160.4,69.6,27.9,24.8,33.8,57.5,18,53.1,34.1
2,151.7,66,26.8,26.1,32.7,56.2,19,52.6,34
2,145.1,64.3,26.3,27.2,31.3,52.7,63,50.1,32.1
2,152.1,67,30.2,32.2,32.5,66,59,51.1,35.1
2,162.1,71.9,30.6,32,35,77.1,62,56.7,40.5
2,145.2,64.4,25.4,25.1,29.2,44.8,63,49,33.7
2,153.5,69,24.9,22.4,30.9,44.8,20,52.5,33.9
2,157.5,73.5,30.1,29.4,34.9,65.9,18,55.5,35.8
2,161.7,71,28.6,26.4,35.4,61.1,18,54.2,36.5
2,159.6,75,28.2,27.2,33.7,56.8,51,56.5,36.5
2,151,69,26.3,28.7,32,56.4,59,52.5,33.8
2,155.8,67.4,28.8,28.2,38.3,67,18,54.1,35.9
2,160.2,71.6,27.7,25.3,34,59.8,18,54,34.9
2,165.9,78.6,27.5,23.9,34.6,50.3,18,58.5,37.3
2,159.6,71.5,26.9,25.8,35.2,60.8,18,54.1,36.6
2,153.5,69.6,26.2,25.5,32.6,51.9,53,52.2,34.3
2,155.7,70,26.9,25.3,32.4,52,53,52.5,34.5
2,149.6,67.7,28.9,30,34,60.1,55,54.5,34.7
2,149.5,67.4,28.3,29.2,32.1,58.5,58,51.5,35
2,152.8,69,28.3,30.5,31.2,58.6,55,53.2,35
2,151.1,70,28.6,30.4,32.2,61.6,58,52.2,34.4
2,154.1,69.4,29.2,27.5,33,57,53,54.1,36.7
2,165.8,77.1,26.9,24.8,33.4,59.7,29,56.5,37.8
2,156.8,71.3,28.6,31.1,32,63.9,58,54.2,34.3
2,159.6,73.6,32.5,34.5,36,84,55,57.5,40.2
2,158.1,72.2,30.5,29.6,35.6,66.8,24,55.1,35.2
2,153.2,69,26.8,23.4,32,49.3,21,51.3,36.1
2,163,75.7,25.2,20.8,31.7,51.5,18,55,33.5
2,163.8,76.1,27,24.2,34.4,56.2,18,55,34.8
2,158.1,72.3,26,26.4,34.8,55,34,54.4,34.3
2,151.9,67.7,27.3,25.6,34,52.3,41,53.1,35.3
2,157.5,71.4,26.8,23.3,31,49.6,19,53.2,35.1
2,158,70,26,21.6,31,46.5,20,52.2,36
2,156.9,70.9,27.3,27.4,33.3,56.5,34,53.2,34.9
2,170,78,28,26.9,33.8,60.6,32,56.1,36.8
2,155.7,72.4,29.1,26.1,32.5,56.5,17,55,36.9
2,154.5,67.2,26.2,25.2,32.1,50,21,53.1,36
2,160.2,72.6,28.1,23.6,33.3,56.3,21,53.2,35.9
2,162.7,76.2,26.2,25.6,33,53.7,21,57.6,35.7
2,157,74.9,25.9,23.7,32.1,47,19,53.5,31.8
2,162.7,78.4,29.7,24.4,31.5,54.7,20,58.1,38.3
2,165,80,28,23.7,33.1,51.8,19,57.1,36.6
2,160,75.3,27.9,25.7,33,52.3,19,56.1,36.4
2,158.9,76.2,26.1,22.5,30.9,43.7,21,55,36.8
2,156.9,73.5,25.5,22.8,31.3,47.2,21,51.6,34.8
2,159.4,72.7,28.9,31.8,34,68.8,19,55.1,37.3
2,161.9,75.6,26.8,24.6,33.7,52.7,22,57.2,36.3
2,150.6,68,25.8,25.7,31.2,45.4,21,50,34.1
2,161.4,73.1,26.3,22.1,32.4,48.6,22,54,35.3
2,154.7,71.9,26.1,26.3,32.6,53.9,22,53.1,33.2
2,159.5,73.1,26.5,24.4,33.1,50.5,22,53.5,34.2
2,164.5,76.4,26.9,28,34.7,56.8,22,55,35.3
2,159.3,73.1,27.1,22.4,33.4,50.6,19,52.1,35
2,156,70.3,25,23,31,44.8,20,52.1,35.5
2,157.8,73.3,26.8,25.1,33.4,55.4,19,55.5,35
2,166.5,77.5,26.8,25.2,36.6,57.6,23,55,36.8
2,158,71.5,27.5,23.6,33.2,57.7,20,51,34.7
2,161,76.5,27.3,24.8,33.2,54.2,21,55.1,34
2,160.8,74.7,27.9,25.8,32,53.1,21,54.2,35.8
2,168.2,77.6,27.3,26,35.3,61.6,22,57,37.3
2,149,69,26.6,24.4,31.3,47,51,51.1,36
2,147.7,67.4,28.1,29.4,32.4,57.5,58,51.1,31.4
2,145.2,63.5,27.2,26.8,30.4,47.5,54,50,32.8
2,152.2,71.6,27.4,28.3,31.9,52,55,52.5,34.1
2,152.2,69.5,29.3,29.8,32.4,60.4,50,50,35.9
2,150.9,68.2,29.1,30.2,31.5,56.6,58,52.5,35.9
2,162.8,72.1,27.8,25.7,32.4,51.1,33,53.5,36.8
2,160,71.9,26.5,26.4,34.2,63,19,53,34
2,164.6,76.6,27.8,26.8,35.9,59.7,19,55.1,35
2,152.2,71,24.6,21.1,28.8,42.8,21,51,33
2,158.9,75.2,24.9,22.8,31.2,47.6,21,54.2,33.8
2,156,72.8,25.6,22.8,30.3,53.2,19,52,35.4
2,167.6,75.8,28.7,26.2,33.1,61.1,26,54.1,38.2
2,147,62.5,29.2,30.3,35.5,59.8,19,50,36.2
2,149.5,64.6,25.3,20.8,30.1,43,19,50.2,33.6
2,156.6,71.8,27.1,23.6,29.3,49.1,19,49.2,37.5
2,163.5,74.4,26,23.1,31.2,46.4,19,54.5,35.5
2,158.9,73.1,26.6,23.4,33.1,54.1,19,53,34.8
2,158.7,72.2,27.9,27.7,34.6,58.8,34,55,36.5
2,151.8,70.6,27.7,23.3,29.9,43.6,19,53.2,37
2,155.8,68.9,25.8,22.8,31.8,49.9,19,50,33.7
2,163,76.5,25.8,24.5,31.9,55.9,17,58.1,32.7
2,157.9,72,28.4,29.2,33.3,59,34,55.5,35.3
2,165.2,73.5,29.4,26.9,33,63.6,33,54.1,36.5
2,155.8,69.9,26.9,27,32.4,54,33,51.9,35.1
2,163.8,77,25.8,24.2,31.7,47.7,19,55.1,36.3
2,154.4,72,26.1,23.4,32.8,50.7,19,52,35.4
2,158.7,71.2,26,24.2,33,53.7,19,53.2,35.9
2,157.1,76.5,25.8,20.5,29.9,37.2,16,55.5,35.8
2,167.6,78.5,27.6,24.3,33.2,56.7,16,59.1,38.2
2,172.6,82.9,27.8,23.8,33,57.9,16,60,36.6
2,170.4,80,25.5,22.3,34,49.2,16,57.6,36.3
2,147.5,68.5,24.8,21.5,29.3,41.1,16,50,33.6
2,158.4,72.5,26.8,22.3,33,47.4,19,53.1,36.2
2,163.5,77.7,28.8,27.6,34.2,66.3,17,57.1,37.1
2,161.2,77.8,25.4,23.6,32.6,47.1,39,53.5,35.2
2,162.4,77.3,25.6,23.5,32.2,48.2,39,56.1,34.5
2,163,77.6,29,30,33.4,65.2,56,57.2,39.7
2,161.8,75.5,28.4,25.4,36.8,64.9,16,57.1,36
2,163.6,76.9,27.2,25.6,31.8,54.8,16,58.1,35.7
2,155.7,70.3,26.6,22.1,30.4,49.1,17,52,34
2,161.5,73.5,27.1,25.6,31.8,54.2,16,54.2,35
2,165.5,76.2,27,23.4,31.4,53.9,19,57,35.4
2,156.9,72.3,26.6,25.8,33,56.1,19,52,36
2,159,73.7,29.6,27.7,36,66.8,19,54.5,36.6
2,162.4,76.8,27.5,25.3,31,52.7,25,56,37
2,165.6,76.6,28.4,25,33.2,57.4,27,55.1,37.7
2,163.1,74.7,29.5,26.4,35.6,65.8,33,53.5,37.8
2,167,81.6,28.5,24.9,36.4,65.9,25,59.1,36.8
2,155.2,72.2,26,23.9,30.1,46.4,27,51,34.6
2,149.6,67.5,26.3,25.7,31,44.8,16,50.2,34.5
2,164.6,76.2,28.2,28,33.3,61.8,38,55.1,33.8
2,151.6,67.1,26.5,25.9,32.1,46.7,40,51.1,32.3
2,161,72.8,26.6,25.1,31.9,53.2,34,52.1,37.6
2,166.9,75.9,29.9,27.1,32.6,63.9,34,56.1,36
2,156.8,70.1,26.3,27.2,33.4,58,34,54,34.9
2,169,79.6,29,30.4,36,66.1,39,56.1,37.5
2,161.8,75,27.6,25.4,33.1,60.1,33,54.1,36.8
2,162.8,72.4,28.3,27.4,31.4,54.6,36,52.1,37.9
2,168,79,32.2,37,35.2,82.4,39,59.1,37.9
2,157.5,72.5,27.7,26.5,30.7,55.6,37,52,36.2
2,163.2,74.9,28.8,31,34,63.6,36,53.1,34.7
2,159,71.2,27.4,27.3,31.6,54.7,33,55.1,36.6
2,158.7,73.6,27.3,26.2,32,54.8,36,52,35.2
2,157.5,74.6,27.2,25.8,31.9,49.6,16,54,34.9
2,156.9,73,26.1,25.9,33,59.8,16,55.1,37.7
2,152.8,69.4,28.5,26,34.7,58,16,51,35.5
2,160.4,78,25.4,22.2,30.3,42.8,16,55.1,34.8
2,153.9,71.3,28.3,27.7,32.2,57.5,16,52.5,35.8
2,166.6,77.4,24.5,20.8,29.1,49.5,16,58.1,37
2,164.4,77.7,28.9,27.4,34.8,64.1,16,57,38.9
2,161.6,75.4,25.2,22.6,30.9,47,16,54.1,35.8
2,162.1,74.4,27.5,27.5,32.6,62,16,53.5,36.4
2,161.6,73.4,27.5,26.2,34.4,62,17,55.1,37.2
2,156.4,69.6,27.5,31.9,34.5,63.3,19,53.1,31.6
2,159.8,71.2,25.2,23,31.2,49.1,16,55,34.7
2,159.4,73.5,26.8,24.8,33.2,49,17,52.5,35.6
2,155.1,72,29.5,28.5,33.7,61.7,17,52.1,35.7
2,150.4,69.4,25.4,25.6,31.6,49,16,48,32.2
2,162.4,71.6,26.5,25.7,33,55.5,16,53.1,34.5
2,162.3,71.3,28.6,25,32.8,54.9,39,53.1,34.2
2,162.4,72.9,26.6,23.3,33.5,49.8,16,54,33.6
2,154,71.1,28.5,27.4,31.6,57.6,39,53.2,34.8
2,162.6,74.7,29,29.3,33.5,70.6,38,55,36.5
2,164.5,72.8,28,28.2,33.4,60.6,36,55.1,37.8
